1.500000e-01	0.000000e+00	1.517484e+02
1.500000e-01	4.000000e-02	1.526584e+02
1.500000e-01	8.000000e-02	1.536596e+02
1.500000e-01	1.200000e-01	1.547175e+02
1.500000e-01	1.600000e-01	1.557639e+02
1.500000e-01	2.000000e-01	1.567773e+02
1.500000e-01	2.400000e-01	1.577131e+02
1.500000e-01	2.800000e-01	1.585168e+02
1.500000e-01	3.200000e-01	1.591278e+02
1.500000e-01	3.600000e-01	1.595134e+02
1.500000e-01	4.000000e-01	1.596445e+02
1.500000e-01	4.400000e-01	1.594445e+02
1.500000e-01	4.800000e-01	1.589558e+02
1.500000e-01	5.200000e-01	1.581763e+02
1.500000e-01	5.600000e-01	1.571464e+02
1.500000e-01	6.000000e-01	1.559021e+02
1.500000e-01	6.400000e-01	1.544833e+02
1.500000e-01	6.800000e-01	1.529326e+02
1.500000e-01	7.200000e-01	1.512975e+02
1.500000e-01	7.600000e-01	1.496776e+02
1.500000e-01	8.000000e-01	1.481224e+02
1.500000e-01	8.400000e-01	1.466930e+02
1.500000e-01	8.800000e-01	1.454456e+02
1.500000e-01	9.200000e-01	1.444202e+02
1.500000e-01	9.600000e-01	1.436186e+02
1.500000e-01	1.000000e+00	1.430389e+02
1.500000e-01	1.040000e+00	1.427132e+02
1.500000e-01	1.080000e+00	1.426236e+02
1.500000e-01	1.120000e+00	1.427392e+02
1.500000e-01	1.160000e+00	1.430252e+02
1.500000e-01	1.200000e+00	1.434598e+02
1.500000e-01	1.240000e+00	1.439999e+02
1.500000e-01	1.280000e+00	1.445938e+02
1.500000e-01	1.320000e+00	1.452035e+02
1.500000e-01	1.360000e+00	1.458068e+02
1.500000e-01	1.400000e+00	1.463720e+02
1.500000e-01	1.440000e+00	1.468812e+02
1.500000e-01	1.480000e+00	1.473184e+02
1.500000e-01	1.520000e+00	1.476667e+02
1.500000e-01	1.560000e+00	1.479112e+02
1.500000e-01	1.600000e+00	1.480976e+02
1.500000e-01	1.640000e+00	1.482403e+02
1.500000e-01	1.680000e+00	1.483705e+02
1.500000e-01	1.720000e+00	1.485186e+02
1.500000e-01	1.760000e+00	1.487014e+02
1.500000e-01	1.800000e+00	1.489249e+02
1.500000e-01	1.840000e+00	1.492370e+02
1.500000e-01	1.880000e+00	1.496641e+02
1.500000e-01	1.920000e+00	1.502145e+02
1.500000e-01	1.960000e+00	1.509137e+02
1.500000e-01	2.000000e+00	1.517484e+02
1.535000e-01	0.000000e+00	1.441976e+02
1.535000e-01	4.000000e-02	1.451076e+02
1.535000e-01	8.000000e-02	1.461088e+02
1.535000e-01	1.200000e-01	1.471667e+02
1.535000e-01	1.600000e-01	1.482131e+02
1.535000e-01	2.000000e-01	1.492265e+02
1.535000e-01	2.400000e-01	1.501623e+02
1.535000e-01	2.800000e-01	1.509660e+02
1.535000e-01	3.200000e-01	1.515770e+02
1.535000e-01	3.600000e-01	1.519626e+02
1.535000e-01	4.000000e-01	1.520937e+02
1.535000e-01	4.400000e-01	1.518937e+02
1.535000e-01	4.800000e-01	1.514050e+02
1.535000e-01	5.200000e-01	1.506255e+02
1.535000e-01	5.600000e-01	1.495956e+02
1.535000e-01	6.000000e-01	1.483513e+02
1.535000e-01	6.400000e-01	1.469325e+02
1.535000e-01	6.800000e-01	1.453818e+02
1.535000e-01	7.200000e-01	1.437467e+02
1.535000e-01	7.600000e-01	1.421268e+02
1.535000e-01	8.000000e-01	1.405716e+02
1.535000e-01	8.400000e-01	1.391422e+02
1.535000e-01	8.800000e-01	1.378948e+02
1.535000e-01	9.200000e-01	1.368694e+02
1.535000e-01	9.600000e-01	1.360678e+02
1.535000e-01	1.000000e+00	1.354881e+02
1.535000e-01	1.040000e+00	1.351624e+02
1.535000e-01	1.080000e+00	1.350728e+02
1.535000e-01	1.120000e+00	1.351884e+02
1.535000e-01	1.160000e+00	1.354744e+02
1.535000e-01	1.200000e+00	1.359090e+02
1.535000e-01	1.240000e+00	1.364491e+02
1.535000e-01	1.280000e+00	1.370430e+02
1.535000e-01	1.320000e+00	1.376527e+02
1.535000e-01	1.360000e+00	1.382560e+02
1.535000e-01	1.400000e+00	1.388212e+02
1.535000e-01	1.440000e+00	1.393304e+02
1.535000e-01	1.480000e+00	1.397676e+02
1.535000e-01	1.520000e+00	1.401159e+02
1.535000e-01	1.560000e+00	1.403604e+02
1.535000e-01	1.600000e+00	1.405468e+02
1.535000e-01	1.640000e+00	1.406895e+02
1.535000e-01	1.680000e+00	1.408197e+02
1.535000e-01	1.720000e+00	1.409678e+02
1.535000e-01	1.760000e+00	1.411506e+02
1.535000e-01	1.800000e+00	1.413741e+02
1.535000e-01	1.840000e+00	1.416862e+02
1.535000e-01	1.880000e+00	1.421133e+02
1.535000e-01	1.920000e+00	1.426637e+02
1.535000e-01	1.960000e+00	1.433629e+02
1.535000e-01	2.000000e+00	1.441976e+02
1.570000e-01	0.000000e+00	1.367314e+02
1.570000e-01	4.000000e-02	1.376414e+02
1.570000e-01	8.000000e-02	1.386426e+02
1.570000e-01	1.200000e-01	1.397005e+02
1.570000e-01	1.600000e-01	1.407469e+02
1.570000e-01	2.000000e-01	1.417603e+02
1.570000e-01	2.400000e-01	1.426961e+02
1.570000e-01	2.800000e-01	1.434998e+02
1.570000e-01	3.200000e-01	1.441108e+02
1.570000e-01	3.600000e-01	1.444964e+02
1.570000e-01	4.000000e-01	1.446275e+02
1.570000e-01	4.400000e-01	1.444275e+02
1.570000e-01	4.800000e-01	1.439388e+02
1.570000e-01	5.200000e-01	1.431593e+02
1.570000e-01	5.600000e-01	1.421294e+02
1.570000e-01	6.000000e-01	1.408851e+02
1.570000e-01	6.400000e-01	1.394663e+02
1.570000e-01	6.800000e-01	1.379156e+02
1.570000e-01	7.200000e-01	1.362805e+02
1.570000e-01	7.600000e-01	1.346606e+02
1.570000e-01	8.000000e-01	1.331054e+02
1.570000e-01	8.400000e-01	1.316760e+02
1.570000e-01	8.800000e-01	1.304286e+02
1.570000e-01	9.200000e-01	1.294032e+02
1.570000e-01	9.600000e-01	1.286016e+02
1.570000e-01	1.000000e+00	1.280219e+02
1.570000e-01	1.040000e+00	1.276962e+02
1.570000e-01	1.080000e+00	1.276066e+02
1.570000e-01	1.120000e+00	1.277222e+02
1.570000e-01	1.160000e+00	1.280082e+02
1.570000e-01	1.200000e+00	1.284428e+02
1.570000e-01	1.240000e+00	1.289829e+02
1.570000e-01	1.280000e+00	1.295768e+02
1.570000e-01	1.320000e+00	1.301865e+02
1.570000e-01	1.360000e+00	1.307898e+02
1.570000e-01	1.400000e+00	1.313550e+02
1.570000e-01	1.440000e+00	1.318642e+02
1.570000e-01	1.480000e+00	1.323014e+02
1.570000e-01	1.520000e+00	1.326497e+02
1.570000e-01	1.560000e+00	1.328942e+02
1.570000e-01	1.600000e+00	1.330806e+02
1.570000e-01	1.640000e+00	1.332233e+02
1.570000e-01	1.680000e+00	1.333535e+02
1.570000e-01	1.720000e+00	1.335016e+02
1.570000e-01	1.760000e+00	1.336844e+02
1.570000e-01	1.800000e+00	1.339079e+02
1.570000e-01	1.840000e+00	1.342200e+02
1.570000e-01	1.880000e+00	1.346471e+02
1.570000e-01	1.920000e+00	1.351975e+02
1.570000e-01	1.960000e+00	1.358967e+02
1.570000e-01	2.000000e+00	1.367314e+02
1.605000e-01	0.000000e+00	1.298514e+02
1.605000e-01	4.000000e-02	1.307614e+02
1.605000e-01	8.000000e-02	1.317626e+02
1.605000e-01	1.200000e-01	1.328205e+02
1.605000e-01	1.600000e-01	1.338669e+02
1.605000e-01	2.000000e-01	1.348803e+02
1.605000e-01	2.400000e-01	1.358161e+02
1.605000e-01	2.800000e-01	1.366198e+02
1.605000e-01	3.200000e-01	1.372308e+02
1.605000e-01	3.600000e-01	1.376164e+02
1.605000e-01	4.000000e-01	1.377475e+02
1.605000e-01	4.400000e-01	1.375475e+02
1.605000e-01	4.800000e-01	1.370588e+02
1.605000e-01	5.200000e-01	1.362793e+02
1.605000e-01	5.600000e-01	1.352494e+02
1.605000e-01	6.000000e-01	1.340051e+02
1.605000e-01	6.400000e-01	1.325863e+02
1.605000e-01	6.800000e-01	1.310356e+02
1.605000e-01	7.200000e-01	1.294005e+02
1.605000e-01	7.600000e-01	1.277806e+02
1.605000e-01	8.000000e-01	1.262254e+02
1.605000e-01	8.400000e-01	1.247960e+02
1.605000e-01	8.800000e-01	1.235486e+02
1.605000e-01	9.200000e-01	1.225232e+02
1.605000e-01	9.600000e-01	1.217216e+02
1.605000e-01	1.000000e+00	1.211419e+02
1.605000e-01	1.040000e+00	1.208162e+02
1.605000e-01	1.080000e+00	1.207266e+02
1.605000e-01	1.120000e+00	1.208422e+02
1.605000e-01	1.160000e+00	1.211282e+02
1.605000e-01	1.200000e+00	1.215628e+02
1.605000e-01	1.240000e+00	1.221029e+02
1.605000e-01	1.280000e+00	1.226968e+02
1.605000e-01	1.320000e+00	1.233065e+02
1.605000e-01	1.360000e+00	1.239098e+02
1.605000e-01	1.400000e+00	1.244750e+02
1.605000e-01	1.440000e+00	1.249842e+02
1.605000e-01	1.480000e+00	1.254214e+02
1.605000e-01	1.520000e+00	1.257697e+02
1.605000e-01	1.560000e+00	1.260142e+02
1.605000e-01	1.600000e+00	1.262006e+02
1.605000e-01	1.640000e+00	1.263433e+02
1.605000e-01	1.680000e+00	1.264735e+02
1.605000e-01	1.720000e+00	1.266216e+02
1.605000e-01	1.760000e+00	1.268044e+02
1.605000e-01	1.800000e+00	1.270279e+02
1.605000e-01	1.840000e+00	1.273400e+02
1.605000e-01	1.880000e+00	1.277671e+02
1.605000e-01	1.920000e+00	1.283175e+02
1.605000e-01	1.960000e+00	1.290167e+02
1.605000e-01	2.000000e+00	1.298514e+02
1.640000e-01	0.000000e+00	1.237618e+02
1.640000e-01	4.000000e-02	1.246718e+02
1.640000e-01	8.000000e-02	1.256730e+02
1.640000e-01	1.200000e-01	1.267309e+02
1.640000e-01	1.600000e-01	1.277773e+02
1.640000e-01	2.000000e-01	1.287907e+02
1.640000e-01	2.400000e-01	1.297265e+02
1.640000e-01	2.800000e-01	1.305302e+02
1.640000e-01	3.200000e-01	1.311412e+02
1.640000e-01	3.600000e-01	1.315268e+02
1.640000e-01	4.000000e-01	1.316579e+02
1.640000e-01	4.400000e-01	1.314579e+02
1.640000e-01	4.800000e-01	1.309692e+02
1.640000e-01	5.200000e-01	1.301897e+02
1.640000e-01	5.600000e-01	1.291598e+02
1.640000e-01	6.000000e-01	1.279155e+02
1.640000e-01	6.400000e-01	1.264967e+02
1.640000e-01	6.800000e-01	1.249460e+02
1.640000e-01	7.200000e-01	1.233109e+02
1.640000e-01	7.600000e-01	1.216910e+02
1.640000e-01	8.000000e-01	1.201358e+02
1.640000e-01	8.400000e-01	1.187064e+02
1.640000e-01	8.800000e-01	1.174590e+02
1.640000e-01	9.200000e-01	1.164336e+02
1.640000e-01	9.600000e-01	1.156320e+02
1.640000e-01	1.000000e+00	1.150523e+02
1.640000e-01	1.040000e+00	1.147266e+02
1.640000e-01	1.080000e+00	1.146370e+02
1.640000e-01	1.120000e+00	1.147526e+02
1.640000e-01	1.160000e+00	1.150386e+02
1.640000e-01	1.200000e+00	1.154732e+02
1.640000e-01	1.240000e+00	1.160133e+02
1.640000e-01	1.280000e+00	1.166072e+02
1.640000e-01	1.320000e+00	1.172169e+02
1.640000e-01	1.360000e+00	1.178202e+02
1.640000e-01	1.400000e+00	1.183854e+02
1.640000e-01	1.440000e+00	1.188946e+02
1.640000e-01	1.480000e+00	1.193318e+02
1.640000e-01	1.520000e+00	1.196801e+02
1.640000e-01	1.560000e+00	1.199246e+02
1.640000e-01	1.600000e+00	1.201110e+02
1.640000e-01	1.640000e+00	1.202537e+02
1.640000e-01	1.680000e+00	1.203839e+02
1.640000e-01	1.720000e+00	1.205320e+02
1.640000e-01	1.760000e+00	1.207148e+02
1.640000e-01	1.800000e+00	1.209383e+02
1.640000e-01	1.840000e+00	1.212504e+02
1.640000e-01	1.880000e+00	1.216775e+02
1.640000e-01	1.920000e+00	1.222279e+02
1.640000e-01	1.960000e+00	1.229271e+02
1.640000e-01	2.000000e+00	1.237618e+02
1.675000e-01	0.000000e+00	1.181426e+02
1.675000e-01	4.000000e-02	1.190526e+02
1.675000e-01	8.000000e-02	1.200538e+02
1.675000e-01	1.200000e-01	1.211117e+02
1.675000e-01	1.600000e-01	1.221581e+02
1.675000e-01	2.000000e-01	1.231715e+02
1.675000e-01	2.400000e-01	1.241073e+02
1.675000e-01	2.800000e-01	1.249110e+02
1.675000e-01	3.200000e-01	1.255220e+02
1.675000e-01	3.600000e-01	1.259076e+02
1.675000e-01	4.000000e-01	1.260387e+02
1.675000e-01	4.400000e-01	1.258387e+02
1.675000e-01	4.800000e-01	1.253500e+02
1.675000e-01	5.200000e-01	1.245705e+02
1.675000e-01	5.600000e-01	1.235406e+02
1.675000e-01	6.000000e-01	1.222963e+02
1.675000e-01	6.400000e-01	1.208775e+02
1.675000e-01	6.800000e-01	1.193268e+02
1.675000e-01	7.200000e-01	1.176917e+02
1.675000e-01	7.600000e-01	1.160718e+02
1.675000e-01	8.000000e-01	1.145166e+02
1.675000e-01	8.400000e-01	1.130872e+02
1.675000e-01	8.800000e-01	1.118398e+02
1.675000e-01	9.200000e-01	1.108144e+02
1.675000e-01	9.600000e-01	1.100128e+02
1.675000e-01	1.000000e+00	1.094331e+02
1.675000e-01	1.040000e+00	1.091074e+02
1.675000e-01	1.080000e+00	1.090178e+02
1.675000e-01	1.120000e+00	1.091334e+02
1.675000e-01	1.160000e+00	1.094194e+02
1.675000e-01	1.200000e+00	1.098540e+02
1.675000e-01	1.240000e+00	1.103941e+02
1.675000e-01	1.280000e+00	1.109880e+02
1.675000e-01	1.320000e+00	1.115977e+02
1.675000e-01	1.360000e+00	1.122010e+02
1.675000e-01	1.400000e+00	1.127662e+02
1.675000e-01	1.440000e+00	1.132754e+02
1.675000e-01	1.480000e+00	1.137126e+02
1.675000e-01	1.520000e+00	1.140609e+02
1.675000e-01	1.560000e+00	1.143054e+02
1.675000e-01	1.600000e+00	1.144918e+02
1.675000e-01	1.640000e+00	1.146345e+02
1.675000e-01	1.680000e+00	1.147647e+02
1.675000e-01	1.720000e+00	1.149128e+02
1.675000e-01	1.760000e+00	1.150956e+02
1.675000e-01	1.800000e+00	1.153191e+02
1.675000e-01	1.840000e+00	1.156312e+02
1.675000e-01	1.880000e+00	1.160583e+02
1.675000e-01	1.920000e+00	1.166087e+02
1.675000e-01	1.960000e+00	1.173079e+02
1.675000e-01	2.000000e+00	1.181426e+02
1.710000e-01	0.000000e+00	1.126337e+02
1.710000e-01	4.000000e-02	1.135437e+02
1.710000e-01	8.000000e-02	1.145449e+02
1.710000e-01	1.200000e-01	1.156028e+02
1.710000e-01	1.600000e-01	1.166492e+02
1.710000e-01	2.000000e-01	1.176626e+02
