3.500000e-01	1.157373e+02
3.535000e-01	1.070492e+02
3.570000e-01	9.878710e+01
3.605000e-01	9.094550e+01
3.640000e-01	8.352230e+01
3.675000e-01	7.648410e+01
3.710000e-01	6.985490e+01
3.745000e-01	6.362800e+01
3.780000e-01	5.779420e+01
3.815000e-01	5.233480e+01
3.850000e-01	4.718940e+01
3.885000e-01	4.240590e+01
3.920000e-01	3.798620e+01
3.955000e-01	3.392440e+01
3.990000e-01	3.019430e+01
4.025000e-01	2.676740e+01
4.060000e-01	2.367690e+01
4.095000e-01	2.089420e+01
4.130000e-01	1.841130e+01
4.165000e-01	1.622670e+01
4.200000e-01	1.425290e+01
4.235000e-01	1.253270e+01
4.270000e-01	1.107070e+01
4.305000e-01	9.820400e+00
4.340000e-01	8.778000e+00
4.375000e-01	7.970000e+00
4.410000e-01	7.375100e+00
4.445000e-01	6.963900e+00
4.480000e-01	6.657400e+00
4.515000e-01	6.486200e+00
4.550000e-01	6.433100e+00
4.585000e-01	6.460200e+00
4.620000e-01	6.527200e+00
4.655000e-01	6.624200e+00
4.690000e-01	6.771200e+00
4.725000e-01	6.966300e+00
4.760000e-01	7.199700e+00
4.795000e-01	7.466300e+00
4.830000e-01	7.714500e+00
4.865000e-01	7.945300e+00
4.900000e-01	8.155600e+00
4.935000e-01	8.327900e+00
4.970000e-01	8.442600e+00
5.005000e-01	8.481200e+00
5.040000e-01	8.436600e+00
5.075000e-01	8.310600e+00
5.110000e-01	8.106000e+00
5.145000e-01	7.825600e+00
5.180000e-01	7.476500e+00
5.215000e-01	7.067700e+00
5.250000e-01	6.607900e+00
5.285000e-01	6.107200e+00
5.320000e-01	5.574800e+00
5.355000e-01	4.976600e+00
5.390000e-01	4.347900e+00
5.425000e-01	3.724600e+00
5.460000e-01	3.121700e+00
5.495000e-01	2.555000e+00
5.530000e-01	2.035400e+00
5.565000e-01	1.535400e+00
5.600000e-01	1.077600e+00
5.635000e-01	6.946000e-01
5.670000e-01	3.904000e-01
5.705000e-01	1.804000e-01
5.740000e-01	1.750000e-02
5.775000e-01	0.000000e+00
5.810000e-01	1.513000e-01
5.845000e-01	4.955000e-01
5.880000e-01	1.028800e+00
5.915000e-01	1.789000e+00
5.950000e-01	2.797400e+00
5.985000e-01	4.071200e+00
6.020000e-01	5.611700e+00
6.055000e-01	7.365000e+00
6.090000e-01	9.402200e+00
6.125000e-01	1.170160e+01
6.160000e-01	1.428910e+01
6.195000e-01	1.713610e+01
6.230000e-01	2.030820e+01
6.265000e-01	2.382450e+01
6.300000e-01	2.768690e+01
6.335000e-01	3.189210e+01
6.370000e-01	3.644510e+01
6.405000e-01	4.138540e+01
6.440000e-01	4.671070e+01
6.475000e-01	5.241530e+01
6.510000e-01	5.851900e+01
6.545000e-01	6.501830e+01
6.580000e-01	7.189200e+01
6.615000e-01	7.914970e+01
6.650000e-01	8.682600e+01
6.685000e-01	9.491850e+01
6.720000e-01	1.034418e+02
6.755000e-01	1.124095e+02
6.790000e-01	1.218180e+02
6.825000e-01	1.316452e+02
6.860000e-01	1.419128e+02
6.895000e-01	1.526265e+02
6.930000e-01	1.637931e+02
6.965000e-01	1.754184e+02
7.000000e-01	1.875104e+02
