3.500000e-01	1.169739e+02
3.535000e-01	1.082763e+02
3.570000e-01	9.998250e+01
3.605000e-01	9.208540e+01
3.640000e-01	8.459870e+01
3.675000e-01	7.752670e+01
3.710000e-01	7.086270e+01
3.745000e-01	6.459600e+01
3.780000e-01	5.868600e+01
3.815000e-01	5.315450e+01
3.850000e-01	4.800470e+01
3.885000e-01	4.321170e+01
3.920000e-01	3.878010e+01
3.955000e-01	3.470860e+01
3.990000e-01	3.093730e+01
4.025000e-01	2.748230e+01
4.060000e-01	2.435800e+01
4.095000e-01	2.154970e+01
4.130000e-01	1.902250e+01
4.165000e-01	1.673170e+01
4.200000e-01	1.472240e+01
4.235000e-01	1.296830e+01
4.270000e-01	1.144860e+01
4.305000e-01	1.010910e+01
4.340000e-01	8.987700e+00
4.375000e-01	8.070600e+00
4.410000e-01	7.341800e+00
4.445000e-01	6.781600e+00
4.480000e-01	6.338000e+00
4.515000e-01	6.029500e+00
4.550000e-01	5.857600e+00
4.585000e-01	5.806000e+00
4.620000e-01	5.850200e+00
4.655000e-01	5.937800e+00
4.690000e-01	6.086000e+00
4.725000e-01	6.289500e+00
4.760000e-01	6.531300e+00
4.795000e-01	6.791700e+00
4.830000e-01	7.043300e+00
4.865000e-01	7.272200e+00
4.900000e-01	7.449900e+00
4.935000e-01	7.600100e+00
4.970000e-01	7.710000e+00
5.005000e-01	7.770700e+00
5.040000e-01	7.774900e+00
5.075000e-01	7.716100e+00
5.110000e-01	7.585300e+00
5.145000e-01	7.375400e+00
5.180000e-01	7.102300e+00
5.215000e-01	6.768500e+00
5.250000e-01	6.376300e+00
5.285000e-01	5.929800e+00
5.320000e-01	5.440700e+00
5.355000e-01	4.922000e+00
5.390000e-01	4.387600e+00
5.425000e-01	3.795200e+00
5.460000e-01	3.193600e+00
5.495000e-01	2.611400e+00
5.530000e-01	2.065900e+00
5.565000e-01	1.556900e+00
5.600000e-01	1.050100e+00
5.635000e-01	6.252000e-01
5.670000e-01	3.012000e-01
5.705000e-01	9.210000e-02
5.740000e-01	0.000000e+00
5.775000e-01	4.000000e-03
5.810000e-01	1.698000e-01
5.845000e-01	5.149000e-01
5.880000e-01	1.061400e+00
5.915000e-01	1.756200e+00
5.950000e-01	2.660000e+00
5.985000e-01	3.805600e+00
6.020000e-01	5.199100e+00
6.055000e-01	6.793700e+00
6.090000e-01	8.613000e+00
6.125000e-01	1.074620e+01
6.160000e-01	1.318710e+01
6.195000e-01	1.591110e+01
6.230000e-01	1.891020e+01
6.265000e-01	2.224330e+01
6.300000e-01	2.590930e+01
6.335000e-01	2.992250e+01
6.370000e-01	3.426020e+01
6.405000e-01	3.894980e+01
6.440000e-01	4.401110e+01
6.475000e-01	4.946040e+01
6.510000e-01	5.531020e+01
6.545000e-01	6.153550e+01
6.580000e-01	6.814290e+01
6.615000e-01	7.516880e+01
6.650000e-01	8.261770e+01
6.685000e-01	9.048430e+01
6.720000e-01	9.877640e+01
6.755000e-01	1.074783e+02
6.790000e-01	1.165878e+02
6.825000e-01	1.261247e+02
6.860000e-01	1.360960e+02
6.895000e-01	1.465032e+02
6.930000e-01	1.573320e+02
6.965000e-01	1.685911e+02
7.000000e-01	1.802614e+02
