0.000000e+00	1.131480e+01
4.000000e-02	1.381460e+01
8.000000e-02	1.652400e+01
1.200000e-01	1.936030e+01
1.600000e-01	2.228230e+01
2.000000e-01	2.518910e+01
2.400000e-01	2.802570e+01
2.800000e-01	3.068600e+01
3.200000e-01	3.311580e+01
3.600000e-01	3.520330e+01
4.000000e-01	3.689760e+01
4.400000e-01	3.814010e+01
4.800000e-01	3.887920e+01
5.200000e-01	3.907880e+01
5.600000e-01	3.875020e+01
6.000000e-01	3.789160e+01
6.400000e-01	3.652260e+01
6.800000e-01	3.474450e+01
7.200000e-01	3.262390e+01
7.600000e-01	3.024130e+01
8.000000e-01	2.767540e+01
8.400000e-01	2.500510e+01
8.800000e-01	2.227130e+01
9.200000e-01	1.959280e+01
9.600000e-01	1.702980e+01
1.000000e+00	1.461830e+01
1.040000e+00	1.239590e+01
1.080000e+00	1.039500e+01
1.120000e+00	8.583800e+00
1.160000e+00	6.975500e+00
1.200000e+00	5.586300e+00
1.240000e+00	4.396100e+00
1.280000e+00	3.390200e+00
1.320000e+00	2.549100e+00
1.360000e+00	1.849700e+00
1.400000e+00	1.276800e+00
1.440000e+00	8.194000e-01
1.480000e+00	4.510000e-01
1.520000e+00	1.750000e-01
1.560000e+00	2.120000e-02
1.600000e+00	0.000000e+00
1.640000e+00	1.240000e-01
1.680000e+00	4.195000e-01
1.720000e+00	9.103000e-01
1.760000e+00	1.622500e+00
1.800000e+00	2.580100e+00
1.840000e+00	3.794400e+00
1.880000e+00	5.273000e+00
1.920000e+00	7.031400e+00
1.960000e+00	9.035100e+00
2.000000e+00	1.131480e+01
